study_id,series_id,series_description,x_scale,y_scale,mean,std
183230492,1311137145,Sagittal T1,2.2857142857142856,2.2857142857142856,536.5514144059066,556.9511185247993
183230492,3315573401,Axial T2,1.1428571428571428,1.1428571428571428,426.5372317221159,326.1634030933951
185510290,173572598,Axial T2,2.2857142857142856,2.2857142857142856,598.3397991071429,577.4696805920503
185510290,1468777659,Sagittal T1,2.2857142857142856,2.2857142857142856,673.6155016694178,842.2382588282384
185510290,3800866193,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,414.6997615452431,533.254179736163
189160688,2459939517,Axial T2,1.4285714285714286,1.4285714285714286,236.909976474646,232.8118078191302
189160688,2597938307,Sagittal T1,2.2857142857142856,2.2857142857142856,153.24974423363096,225.50810233258542
189160688,3245589659,Sagittal T2/STIR,2.0,2.0,61.40420608347506,56.91280703293505
189207389,1608599413,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,37.146390040391154,50.878689285919094
189207389,2229074756,Axial T2,2.857142857142857,2.857142857142857,156.05180129580242,190.745951901657
189207389,3832781092,Sagittal T1,1.7142857142857142,1.7142857142857142,133.51094680059524,169.48202606337838
189360935,122094537,Sagittal T1,1.4285714285714286,1.4285714285714286,392.7331260629252,343.24837474582876
189360935,1647630648,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,248.16761532738096,269.7095524349478
189360935,3422460025,Axial T2,1.4285714285714286,1.4285714285714286,236.19543845663264,175.22976160356242
191717032,2365863654,Sagittal T1,1.4285714285714286,1.4285714285714286,121.23589910882116,157.52927140775904
191717032,2854475493,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,107.3671958915145,141.55059676027844
191717032,4216003866,Axial T2,1.4285714285714286,1.4285714285714286,201.44674629918072,200.42854203233276
198104941,1911997887,Axial T2,1.4285714285714286,1.4285714285714286,287.6807161518727,289.7046571139802
198104941,3000797596,Sagittal T1,2.2857142857142856,2.2857142857142856,136.46887068629536,220.09275026954376
198104941,3801508035,Sagittal T2/STIR,2.0,2.0,78.45390447845806,83.95063917596428
200354973,1053205926,Axial T2,2.857142857142857,2.857142857142857,298.35307620401994,261.38147123750787
200354973,2579324362,Sagittal T2/STIR,2.0625,2.0,75.2093468490912,86.74657051028274
200354973,3923394101,Sagittal T1,2.357142857142857,2.2857142857142856,122.95459108936544,217.94497398629855
200852737,680111404,Sagittal T2/STIR,1.1428571428571428,1.1428571428571428,187.22814492984693,161.9266793064152
200852737,1245673975,Sagittal T1,2.2857142857142856,2.2857142857142856,306.57681361607143,254.35160764775497
200852737,1543348619,Axial T2,2.2857142857142856,2.2857142857142856,245.31350366709182,167.57486951576286
206642334,1498269451,Sagittal T1,1.7142857142857142,1.7142857142857142,128.4990477962018,145.38515689893558
206642334,3618533469,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,26.28818324204682,36.556485519138604
206642334,4061704600,Axial T2,2.857142857142857,2.857142857142857,129.83384486607142,154.4982238037685
208289456,1491690538,Sagittal T1,2.2857142857142856,2.2857142857142856,357.5445350015006,428.9162353768754
208289456,2181530405,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,240.16686322966686,294.78307421840526
208289456,4140564625,Axial T2,2.2857142857142856,2.2857142857142856,249.55556175595237,269.44553247929883
209512460,3619813,Sagittal T1,1.1428571428571428,1.1428571428571428,88.38500478316327,103.85501154799474
209512460,844601959,Axial T2,1.4285714285714286,1.4285714285714286,77.71450573979592,79.88535006306421
209512460,2410247502,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,77.72819940476191,95.4830051267639
209512460,3034643284,Axial T2,1.4285714285714286,1.4285714285714286,82.1185509359994,81.4930512483956
211314658,931347240,Sagittal T2/STIR,1.1428571428571428,1.1428571428571428,225.1932972407713,261.5615036630936
211314658,1724042057,Sagittal T1,1.1428571428571428,1.1428571428571428,201.53019371811226,237.71873221985123
211314658,1772444158,Axial T2,1.1428571428571428,1.1428571428571428,227.38389290749194,223.34701499291853
211314658,4074389262,Axial T2,2.2857142857142856,2.2857142857142856,255.6789772002551,235.36559411312766
211713723,110627986,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,32.91333041028911,41.41343180650861
211713723,428690015,Axial T2,2.857142857142857,2.857142857142857,127.07585299744898,155.55441472923505
211713723,2105300160,Sagittal T1,1.7142857142857142,1.7142857142857142,115.18306494472789,147.52751248146635
213335325,858832151,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,328.8958338078535,411.45997344236656
213335325,1062372272,Sagittal T1,2.2857142857142856,2.2857142857142856,236.34991686406707,241.9721986108562
213335325,1153454550,Axial T2,2.2857142857142856,2.2857142857142856,446.16153619260206,423.0566970678519
215111925,1430421856,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,100.8426289461097,115.05687883686952
215111925,1633670525,Sagittal T1,1.4285714285714286,1.4285714285714286,105.18685427295918,117.10322211231926
215111925,1936473407,Axial T2,1.7142857142857142,1.7142857142857142,114.23352843445618,138.45054615673803
215111925,2044258086,Axial T2,1.4285714285714286,1.4285714285714286,100.1643448394983,118.86203973359655
215149692,1842824924,Axial T2,2.7142857142857144,2.7142857142857144,165.12515864158163,196.31515347621462
215149692,2429010885,Sagittal T2/STIR,3.732142857142857,3.142857142857143,126.68839365433674,177.37133917742668
215149692,3133050222,Axial T2,2.857142857142857,2.857142857142857,154.06448800223214,187.8768297649469
215149692,3616526674,Sagittal T1,3.392857142857143,2.857142857142857,152.68773118622448,198.76033234113606
215149692,3817556353,Axial T2,2.857142857142857,2.857142857142857,111.21946106846757,142.11300907130126
215788128,902653203,Axial T2,2.2857142857142856,2.2857142857142856,131.0703004213049,85.79323655679454
215788128,1303294093,Sagittal T1,2.2857142857142856,2.2857142857142856,137.03429229113522,107.34956946849083
215788128,2134295614,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,101.77921018016582,79.79085456366883
218109857,486016786,Axial T2,2.2857142857142856,2.2857142857142856,244.29251419618328,183.95414982698495
218109857,1066112297,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,168.37318496036806,177.20729953036422
218109857,1783079607,Sagittal T1,2.2857142857142856,2.2857142857142856,237.2489579537172,212.73917437918382
220887739,1377828040,Sagittal T1,1.7142857142857142,1.7142857142857142,81.73902131164967,113.01532296033835
220887739,2692516177,Sagittal T2/STIR,2.857142857142857,2.857142857142857,73.15791347789116,95.83701466929652
220887739,3266284944,Axial T2,1.4285714285714286,1.4285714285714286,103.49582296403615,117.57988536451383
222523001,1354237327,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,19.804336969162666,22.51026601104377
222523001,2793623501,Axial T2,1.7142857142857142,1.7142857142857142,172.68110012755102,184.5968502392207
222523001,3965031282,Sagittal T1,1.7142857142857142,1.7142857142857142,121.21394573454381,163.34466804634212
224965813,529911742,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,21.83327620110544,39.16533945767828
224965813,1069076236,Sagittal T1,2.2857142857142856,2.2857142857142856,93.59775722789115,151.70534866241397
224965813,2221482978,Axial T2,1.7142857142857142,1.7142857142857142,140.72989598352927,174.95804036434504
227532076,982828999,Axial T2,2.2857142857142856,2.2857142857142856,342.93434366842666,294.82058153723546
227532076,1235364287,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,228.24400858976404,237.03240216616962
227532076,1266383365,Sagittal T1,2.2857142857142856,2.2857142857142856,391.68966861647004,408.279400828417
228290246,979977423,Sagittal T1,2.2857142857142856,2.2857142857142856,417.55179415516204,355.8080872605572
228290246,983684394,Axial T2,2.2857142857142856,2.2857142857142856,316.3915696747449,272.1035992990065
228290246,1279357314,Axial T2,2.2857142857142856,2.2857142857142856,314.60027503188775,277.31403860385467
228290246,2749944059,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,307.5563838816777,274.7967880074233
231335311,55066511,Axial T2,2.2857142857142856,2.2857142857142856,58.718049133715986,54.16889077653002
231335311,571181908,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,97.45131598312402,111.03807502900487
231335311,2776198760,Sagittal T1,2.2857142857142856,2.2857142857142856,186.42833380347332,210.42018768425189
233281390,852306180,Axial T2,2.2857142857142856,2.2857142857142856,368.08630354485547,402.8954249293605
233281390,1427005473,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,167.6380295207025,191.9962360826074
233281390,1722017842,Sagittal T1,2.2857142857142856,2.2857142857142856,509.0893127619351,602.9872582194157
233373921,51830335,Axial T2,2.857142857142857,2.857142857142857,119.59171262610158,142.25097036946013
233373921,1094000827,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,38.21730918930072,54.14359307199451
233373921,3705857382,Sagittal T1,1.7142857142857142,1.7142857142857142,114.59394929846938,157.67035773299054
241354569,2926168726,Axial T2,2.2857142857142856,2.2857142857142856,228.29891780931123,196.09668320084663
241354569,3138925392,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,73.99355217004565,53.29300383596237
241354569,3992815930,Sagittal T1,2.2857142857142856,2.2857142857142856,258.4359538634533,234.5654373458929
245660566,1542752562,Sagittal T2/STIR,2.0,2.0,75.32680365114796,76.12505837862528
245660566,2628841096,Axial T2,1.4285714285714286,1.4285714285714286,234.3550408444628,235.3644721216694
245660566,2968145088,Sagittal T1,2.2857142857142856,2.2857142857142856,106.22112065529336,178.75919016750893
247968996,256361821,Sagittal T1,2.2857142857142856,2.2857142857142856,146.73025749362245,144.31225230989395
247968996,2400322898,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,106.35871598639456,103.88810581073413
247968996,3356302344,Axial T2,2.2857142857142856,2.2857142857142856,151.80662268813776,107.20419138356282
253661040,1331615687,Sagittal T2/STIR,2.0,2.0,66.23263113839286,71.49426742307143
253661040,1524856481,Axial T2,1.4285714285714286,1.4285714285714286,186.21791377683886,200.18781783553007
253661040,3840233838,Sagittal T1,2.2857142857142856,2.2857142857142856,104.39506492701247,173.79386354812308
256201877,132317290,Axial T2,2.2857142857142856,2.2857142857142856,279.7474675807823,330.72685305883647
256201877,240589199,Sagittal T1,2.2857142857142856,2.2857142857142856,287.88597868835035,357.69970239574786
256201877,1420537655,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,204.59689758715987,275.7078990597632
258027917,212868424,Axial T2,2.2857142857142856,2.2857142857142856,296.55789386066925,162.79835195697714
258027917,2903511471,Axial T2,2.2857142857142856,2.2857142857142856,316.369791437588,152.56988213192432
258027917,3475702199,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,237.26624149659864,170.42327549327732
258027917,3893961572,Sagittal T1,2.2857142857142856,2.2857142857142856,249.36611660289117,179.3599826575418
259346069,82212269,Axial T2,1.4285714285714286,1.4285714285714286,238.08301216083024,261.8754173162152
259346069,206085699,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,137.25052446965628,198.48266454523596
259346069,464704094,Axial T2,1.4285714285714286,1.4285714285714286,180.39451291454083,194.15628117769683
259346069,1515454068,Sagittal T1,1.7142857142857142,1.7142857142857142,165.39675500134265,217.1412642034925
262749243,1544797071,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,33.6147334715136,42.55247873581689
262749243,3110175747,Sagittal T1,1.7142857142857142,1.7142857142857142,156.2271271789966,196.13724625242813
262749243,3127851523,Axial T2,2.857142857142857,2.857142857142857,164.72493006435528,197.80213042654532
264945797,894898146,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,135.45727040816325,185.14189977236472
264945797,3695845416,Axial T2,1.0357142857142858,1.1428571428571428,171.3310833864796,209.86620052421745
264945797,3707159001,Sagittal T1,2.2857142857142856,2.2857142857142856,150.2645886479592,210.7154351380343
265570475,860443266,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,101.61717853156888,117.80851416982102
265570475,2739997362,Sagittal T1,1.4285714285714286,1.4285714285714286,102.17081273915817,124.5400317153738
265570475,4166415456,Axial T2,1.4285714285714286,1.4285714285714286,136.24434407552084,161.39822597594534
267842058,722235074,Axial T2,1.4285714285714286,1.4285714285714286,141.98966680761978,153.62156316327602
267842058,894248358,Sagittal T1,1.7142857142857142,1.7142857142857142,110.56743861607143,146.94713617455412
267842058,1293383293,Axial T2,1.4285714285714286,1.4285714285714286,119.82938577944765,138.6959615262646
267842058,2575571960,Sagittal T2/STIR,2.857142857142857,2.857142857142857,86.57839338860545,112.40912033785953
267842058,3468589076,Axial T2,1.4285714285714286,1.4285714285714286,89.29097923136646,92.72086435451976
267989673,1002625971,Sagittal T1,2.2857142857142856,2.2857142857142856,260.8612832828444,262.83504953029365
267989673,1572005029,Axial T2,2.2857142857142856,2.2857142857142856,142.62685945471938,123.68552990445966
267989673,4089185953,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,102.39939247183248,98.19179395716539
269259654,3460617829,Sagittal T1,1.7142857142857142,1.7142857142857142,119.83405080782313,164.97623219508992
269259654,3937773383,Axial T2,2.857142857142857,2.857142857142857,123.69415287816516,151.2661770711015
269259654,4180619149,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,27.507969281462586,39.58913573320271
270031150,1701027646,Sagittal T1,1.7142857142857142,1.7142857142857142,81.3135018069728,126.8424155779968
270031150,2467194885,Sagittal T2/STIR,2.857142857142857,2.857142857142857,63.95568664965987,100.74901692170114
270031150,3348242130,Axial T2,1.4285714285714286,1.4285714285714286,73.05272484333408,95.02887752036368
270031150,3549223179,Axial T2,1.4285714285714286,1.4285714285714286,94.1845599489796,124.47223375984723
271796630,491744168,Axial T2,2.0,2.0,148.0285279150723,168.25021223929153
271796630,492458559,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,20.129731124220523,26.224193590950073
271796630,3028681025,Sagittal T1,1.7142857142857142,1.7142857142857142,132.9451475251559,179.89535510731847
273701476,2647412037,Axial T2,1.7142857142857142,1.7142857142857142,160.51931202168367,173.90342472172907
273701476,3679931309,Sagittal T1,1.7142857142857142,1.7142857142857142,108.54673798230229,177.03668873579213
273701476,4184936441,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,24.615882095025512,35.540772478404804
276432797,1497279722,Axial T2,1.7142857142857142,1.7142857142857142,177.14158596522847,165.16210544155632
276432797,3144036174,Sagittal T1,1.7142857142857142,1.7142857142857142,145.12669286464586,182.98580437766879
276432797,4161749272,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,22.52178332270408,28.555511487647806
282036903,950922658,Axial T2,1.7142857142857142,1.7142857142857142,97.52262132531584,111.52256303113744
282036903,968959807,Sagittal T1,1.7142857142857142,1.7142857142857142,67.66970663265306,94.41340010680085
282036903,2123312457,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,24.66665338010204,34.311747980265814
283265383,221289021,Sagittal T2/STIR,1.0,1.0,265.82189047493995,296.73767151833255
283265383,1272992899,Sagittal T1,1.4285714285714286,1.4285714285714286,143.2422097745348,139.49907328103197
283265383,4035224131,Axial T2,1.2857142857142858,1.2857142857142858,131.7682774411848,108.91788782667098
